id,name,slug,summary,rating,rating_count,total_rating,total_rating_count,cover_url,genres,platforms,companies
7599,Life Is Strange,life-is-strange,"Life Is Strange is a five part episodic game that sets out to revolutionize story based choice and consequence games by allowing the player to rewind time and affect the past, present and future.",83.14218487807254,1845,80.99001135795518,1852,co1r8e.jpg,"[""Puzzle"", ""Adventure"", ""Indie""]","[""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One""]","[""DON'T NOD"", ""Feral Interactive"", ""Square Enix"", ""Pingle Game Studio""]"
75,Mass Effect 3,mass-effect-3,"Earth is burning. The Reapers have taken over and other civilizations are falling like dominoes. Lead the final fight to save humanity and take back Earth from these terrifying machines, Commander Shepard. You'll need backup for these battles. Fortunately, the galaxy has a habit of sending unexpected species your way. Recruit team members and forge new alliances, but be prepared to say goodbye at any time as partners make the ultimate sacrifice. It's time for Commander Shepard to fight for the fate of the human race and save the galaxy. No pressure, Commander.

Fight smarter. Take advantage of new powers and combat moves. Shepard can now blind fire at enemies and build tougher melee attacks. Plus, when you fight as a team you can combine new biotic and tech powers to unleash devastating Power Combos.

Build the final force. Build a team from a variety of races and classes and combine their skills to overcome impossible odds. You'll be joined by newcomers like James Vega, a tough-as-nails soldier, as well as EDI, a trusted AI in a newly acquired physical form. Keep an eye out for beloved characters from your past, but beware. Some may not survive the final battle...

Face off against friends. Enjoy an integrated co-op multiplayer mode and team up with friends online to liberate key conflict zones from increasingly tough opponents. Customize your warrior and earn new weapons, armor, and abilities to build war preparedness stats in your single player campaign.",85.22866249892992,1827,88.02058124946495,1841,co1x7q.jpg,"[""Shooter"", ""Role-playing (RPG)"", ""Strategy"", ""Adventure""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""BioWare"", ""Electronic Arts"", ""BioWare Edmonton""]"
26758,Super Mario Odyssey,super-mario-odyssey,"Explore incredible places far from the Mushroom Kingdom as you join Mario and his new ally Cappy on a massive, globe-trotting 3D adventure. Use amazing new abilities, like the power to capture and control objects, animals, and enemies to collect Power Moons so you can power up the Odyssey airship and save Princess Peach from Bowser’s wedding plans!",89.0242044284487,1812,92.86504339069494,1829,co1mxf.jpg,"[""Platform"", ""Adventure""]","[""Nintendo Switch 2"", ""Nintendo Switch""]","[""Nintendo"", ""1-UP Studio"", ""Nintendo EPD Production Group No. 8"", ""Panic Button Games""]"
623,Call of Duty 4: Modern Warfare,call-of-duty-4-modern-warfare,"Call of Duty 4: Modern Warfare differs from previous installments of the Call of Duty series. Previous Call of Duty games have a distinct three country-specific campaign style, while Call of Duty 4 has a more film-like plot with interlaced story lines from the perspectives of Sgt. Paul Jackson of the Marines 1st Force Recon and Sgt. 'Soap' MacTavish of the British 22nd SAS Regiment.",84.42040384118886,1808,86.13877334916586,1815,co1wko.jpg,"[""Shooter"", ""Simulator""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""]","[""Infinity Ward"", ""Activision""]"
7334,Bloodborne,bloodborne,"An action RPG in which the player embodies a Hunter who, after being transfused with the mysterious blood local to the city of Yharnam, sets off into a ""night of the Hunt"", an extended night in which Hunters may phase in and out of dream and reality in order to thin the outbreak of abominable beasts that plague the land and, for the more resilient and insightful Hunters, uncover the answers to the Hunt's many mysteries.",91.51963339420348,1796,91.3153722526573,1814,cob99l.jpg,"[""Role-playing (RPG)"", ""Adventure""]","[""PlayStation 4"", ""PC (Microsoft Windows)""]","[""FromSoftware"", ""Sony Computer Entertainment""]"
1970,Assassin's Creed IV Black Flag,assassins-creed-iv-black-flag,"Assassin’s Creed IV Black Flag begins in 1715, when pirates established a lawless republic in the Caribbean and ruled the land and seas. These outlaws paralyzed navies, halted international trade, and plundered vast fortunes. They threatened the power structures that ruled Europe, inspired the imaginations of millions, and left a legacy that still endures.",83.20276038526455,1755,83.88709447834657,1776,co4qfn.jpg,"[""Adventure""]","[""Google Stadia"", ""PlayStation 3"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""Wii U"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""]","[""Ubisoft Montreal"", ""Ubisoft Québec"", ""Ubisoft Montpellier"", ""Ubisoft Kyiv"", ""Ubisoft Sofia"", ""Ubisoft Singapore"", ""Ubisoft Annecy"", ""Ubisoft Bucharest"", ""Ubisoft Chengdu"", ""Ubisoft Milan"", ""Ubisoft Shanghai"", ""Ubisoft Pune"", ""Ubisoft North America"", ""Ubisoft Entertainment""]"
128,Assassin's Creed,assassin-s-creed,"Assassin's Creed is a non-linear action-adventure video game, during which the player controls a 12th-century Levantine Assassin named Altaïr Ibn-La'Ahad during the Third Crusade, whose life is experienced through the Animus by his 21st century descendant, Desmond Miles.",73.26800729035651,1766,77.00900364517825,1770,co1rrw.jpg,"[""Platform"", ""Adventure""]","[""PlayStation 3"", ""Xbox 360""]","[""Ubisoft Montreal"", ""Ubisoft Entertainment""]"
17000,Stardew Valley,stardew-valley,"Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!",86.16193856999446,1748,88.350200054228,1761,coa93h.jpg,"[""Role-playing (RPG)"", ""Simulator"", ""Strategy"", ""Adventure"", ""Indie""]","[""PlayStation 4"", ""Linux"", ""Nintendo Switch 2"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Wii U"", ""PlayStation Vita"", ""Xbox One"", ""Nintendo Switch""]","[""The Secret Police"", ""Chucklefish Games"", ""Sickhead Games"", ""Chucklefish Games"", ""ConcernedApe"", ""505 Games""]"
15,Fallout 3,fallout-3,"Fallout 3 from the creators of the award-winning Oblivion, featuring one of the most realized game worlds ever created. Create any kind of character you want and explore the open wastes of post-apocalyptic Washington D.C. Every minute is a fight for survival as you encounter Super Mutants, Ghouls, Raiders and other dangers of the Wasteland. Prepare for the future.

The third game in the Fallout series, Fallout 3 is a singleplayer action role-playing game (RPG) set in a post-apocalyptic Washington DC. Combining the horrific insanity of the Cold War era theory of mutually assured destruction gone terribly wrong, with the kitschy naivety of American 1950s nuclear propaganda, Fallout 3 will satisfy both players familiar with the popular first two games in its series as well as those coming to the franchise for the first time.",83.3499831777906,1744,86.2249915888953,1754,co1ycw.jpg,"[""Shooter"", ""Role-playing (RPG)""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Xbox 360""]","[""Bethesda Game Studios"", ""Bethesda Softworks""]"
18,Max Payne,max-payne,"Max Payne is a man with nothing to lose in the violent, cold urban night. A fugitive undercover cop framed for murder, hunted by cops and the mob, Max is a man with his back against the wall, fighting a battle he cannot hope to win. Max Payne is a relentless story-driven game about a man on the edge, fighting to clear his name while struggling to uncover the truth about his slain family amongst a myriad of plot-twists and twisted thugs in the gritty bowels of New York during the century's worst blizzard.

The groundbreaking original cinematic action-shooter, Max Payne introduced the concept of Bullet Time in videogames. Through its stylish slow-motion gunplay combined with a dark and twisted story, Max Payne redefined the action-shooter genre.",85.75290695006977,1740,79.77645347503488,1742,co3wb2.jpg,"[""Shooter""]","[""Xbox"", ""PlayStation 3"", ""PlayStation 4"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox 360"", ""Xbox One"", ""PlayStation 2""]","[""Gathering of Developers"", ""MacSoft Games"", ""War Drum Studios"", ""3D Realms"", ""neo Software"", ""Rockstar Toronto"", ""Westlake Interactive"", ""Rockstar Games"", ""Feral Interactive"", ""Take-Two Interactive"", ""Remedy Entertainment""]"
1871,The Walking Dead,the-walking-dead,"The Walking Dead: Season One (also known as The Walking Dead: The Game) is an episodic interactive drama graphic adventure video game developed and published by Telltale Games. Based on Robert Kirkman's The Walking Dead comic book series, the game consists of five episodes, released between April and November 2012. It is available for Android, iOS, Kindle Fire HDX, Microsoft Windows, Mac OS X, PlayStation 3, PlayStation Vita, Xbox 360, PlayStation 4 and Xbox One. The game is the first of The Walking Dead video game series published by Telltale.",85.86414059687634,1721,85.10854088667347,1728,co2j1g.jpg,"[""Point-and-click"", ""Adventure""]","[""PlayStation 3"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""PlayStation Vita"", ""Xbox 360"", ""Xbox One"", ""Nintendo Switch""]","[""Sony Computer Entertainment"", ""Telltale Games""]"
113,Assassin's Creed Brotherhood,assassins-creed-brotherhood,"Live and breathe as Ezio, a legendary Master Assassin, in his enduring struggle against the powerful Templar Order. He must journey into Italy’s greatest city, Rome, center of power, greed and corruption to strike at the heart of the enemy.
Defeating the corrupt tyrants entrenched there will require not only strength, but leadership, as Ezio commands an entire Brotherhood who will rally to his side. Only by working together can the Assassins defeat their mortal enemies.
And for the first time, introducing a never-before-seen multiplayer layer that allows you to choose from a wide range of unique characters, each with their own signature weapons and assassination techniques, and match your skills against other players from around the world.
It’s time to join the Brotherhood.",82.6897711851865,1718,83.01155225925991,1727,co6t4d.jpg,"[""Puzzle"", ""Adventure""]","[""PlayStation 3"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""]","[""Ubisoft Montreal"", ""Ubisoft Bucharest"", ""Ubisoft Singapore"", ""Ubisoft Annecy"", ""Ubisoft Québec"", ""Ubisoft Entertainment""]"
